sku,_store,_attribute_set,_type,_category,_root_category,_product_websites,accept_offer_price,color,condition,cost,country_of_manufacture,cpu_cores,cpu_quantity,cpu_speed,created_at,custom_design,custom_design_from,custom_design_to,custom_layout_update,decline_offer_price,description,drive,featured,gallery,generation,gift_message_available,has_options,hdd1_capacity,hdd1_quantity,hdd_size,hdd_tech,image,image_label,manufacturer,media_gallery,meta_description,meta_keyword,meta_title,minimal_price,msrp,msrp_display_actual_price_type,msrp_enabled,name,news_from_date,news_to_date,options_container,page_layout,part_number,part_type,power_supply,price,processor,raid,ram_quantity,ram_technology,required_options,server_compatibility,server_type,short_description,small_image,small_image_label,special_from_date,special_price,special_to_date,status,tax_class_id,thumbnail,thumbnail_label,updated_at,url_key,url_path,visibility,warranty,weight,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled
proliant-dl585-g7-1,,Server,simple,Servers,Default Category,base,3350,,,,,Twelve,2,2.4GHz,2015-01-28 21:38:29,,,,,3349.0,<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>,Optical,No,,G7,,0,146GB,8,"2.5""",SAS,/p/r/proliant-dl585-g7.jpg,,HP,,Buy your Proliant DL585 G7 today or call us to configure one for your needs. Full warranty and thoroughly tested before shipping to you.,,Refurbished Proliant DL585 G7 Servers,,,Use config,Use config,Proliant DL585 G7,,,Block after Info Column,,,,Four,3350.0000,AMD,Yes,64GB,DDR3,0,,Rack - 4U+,Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>,/p/r/proliant-dl585-g7.jpg,,,,,1,2,/p/r/proliant-dl585-g7.jpg,,2015-02-24 19:04:34,proliant-dl585-g7-1,proliant-dl585-g7-1,4,3 Year,45.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/r/proliant-dl585-g7.jpg,Proliant DL585 G7,1,0
,,,,Servers/HP Servers,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Servers/HP Servers/HP 4U+ Racks,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proliant-dl360-g8-1,,Server,simple,Servers,Default Category,base,3777,,,,,Quad,2,2.4GHz,2015-01-28 21:38:29,,,,,3776.0,<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>,Optical,No,,G8,,0,1TB,2,"2.5""",SATA,/p/r/proliant-dl360-g8.jpg,,HP,,Buy your Proliant DL360 G8 today or call us to configure one for your needs. Full warranty and thoroughly tested before shipping to you.,,Refurbished Proliant DL360 G8 Servers,,,Use config,Use config,Proliant DL360 G8,,,Block after Info Column,,,,Redundant,3777.0000,Intel,Yes,8GB,DDR3,0,,Rack - 1U,Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>,/p/r/proliant-dl360-g8.jpg,,,,,1,2,/p/r/proliant-dl360-g8.jpg,,2015-02-24 19:04:34,proliant-dl360-g8-1,proliant-dl360-g8-1,4,3 Year,45.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/r/proliant-dl360-g8.jpg,Proliant DL360 G8,1,0
,,,,Servers/HP Servers,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Servers/HP Servers/HP 1U Racks,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proliant-dl380-g8-1,,Server,simple,Servers,Default Category,base,5454,,,,,Six,2,1.9GHz,2015-01-28 21:38:29,,,,,5453.0,<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>,Optical,No,,G8,,0,1TB,2,"2.5""",SAS,/p/r/proliant-dl380-g8.jpg,,HP,,Buy your Proliant DL380 G8 today or call us to configure one for your needs. Full warranty and thoroughly tested before shipping to you.,,Refurbished Proliant DL380 G8 Servers,,,Use config,Use config,Proliant DL380 G8,,,Block after Info Column,,,,Redundant,5454.0000,Intel,Yes,24GB,DDR3,0,,Rack - 2U,Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>,/p/r/proliant-dl380-g8.jpg,,,,,1,2,/p/r/proliant-dl380-g8.jpg,,2015-02-24 19:04:34,proliant-dl380-g8-1,proliant-dl380-g8-1,4,3 Year,45.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/r/proliant-dl380-g8.jpg,Proliant DL380 G8,1,0
,,,,Servers/HP Servers,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Servers/HP Servers/HP 2U Racks,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proliant-dl380p-g8-1,,Server,simple,Servers,Default Category,base,5995,,,,,Six,2,1.9GHz,2015-01-28 21:38:29,,,,,5994.0,<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>,Optical,No,,G8,,0,450GB,8,"2.5""",SAS,/p/r/proliant-dl380p-g8.jpg,,HP,,Buy your Proliant DL380P G8 today or call us to configure one for your needs. Full warranty and thoroughly tested before shipping to you.,,Refurbished Proliant DL380P G8 Servers,,,Use config,Use config,Proliant DL380P G8,,,Block after Info Column,,,,Redundant,5995.0000,Intel,Yes,96GB,DDR3,0,,Rack - 2U,Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>,/p/r/proliant-dl380p-g8.jpg,,,,,1,2,/p/r/proliant-dl380p-g8.jpg,,2015-02-24 19:04:34,proliant-dl380p-g8-1,proliant-dl380p-g8-1,4,3 Year,45.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/r/proliant-dl380p-g8.jpg,Proliant DL380P G8,1,0
,,,,Servers/HP Servers,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Servers/HP Servers/HP 2U Racks,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proliant-dl580-g8-1,,Server,simple,Servers,Default Category,base,34500,,,,,Twelve,2,2.6GHz,2015-01-28 21:38:29,,,,,34499.0,<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>,Optical,No,,G8,,0,900GB,4,"2.5""",SAS,/p/r/proliant-dl580-g8.jpg,,HP,,Buy your Proliant DL580 G8 today or call us to configure one for your needs. Full warranty and thoroughly tested before shipping to you.,,Refurbished Proliant DL580 G8 Servers,,,Use config,Use config,Proliant DL580 G8,,,Block after Info Column,,,,Redundant,34500.0000,Intel,Yes,128GB,DDR3,0,,Rack - 4U+,Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>,/p/r/proliant-dl580-g8.jpg,,,,,1,2,/p/r/proliant-dl580-g8.jpg,,2015-02-24 19:04:34,proliant-dl580-g8-1,proliant-dl580-g8-1,4,3 Year,45.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/r/proliant-dl580-g8.jpg,Proliant DL580 G8,1,0
,,,,Servers/HP Servers,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Servers/HP Servers/HP 4U+ Racks,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-r300-1,,Server,simple,Servers,Default Category,base,395,,,,,Quad,1,2.83GHz,2015-01-28 21:38:29,,,,,394.0,"<p><span style=""font-size: medium;"">The Dell&trade; PowerEdge&trade; R300 is a dependable space-saving server that provides exceptional reliability, availability, and performance with single-socket Intel processors, more memory and internal storage.</span></p>",Optical,No,,Generation 10,,0,1TB,1,"3.5""",SATA,/p/o/poweredge-r300.jpg,PowerEdge R300,Dell,,Buy your PowerEdge R300 today or call us to configure one for your needs. Full warranty and thoroughly tested before shipping to you.,,Refurbished PowerEdge R300 Servers,,,Use config,Use config,PowerEdge R300,,,Block after Info Column,,,,Single,395.0000,Intel,Yes,8GB,DDR2,0,,Rack - 1U,Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>,/p/o/poweredge-r300.jpg,PowerEdge R300,,,,1,2,/p/o/poweredge-r300.jpg,PowerEdge R300,2015-02-24 19:29:54,poweredge-r300-1,poweredge-r300-1,4,1 Year,45.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/o/poweredge-r300.jpg,PowerEdge R300,1,0
,,,,Servers/Dell Servers,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Servers/Dell Servers/Dell 1U Racks,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-r900-1,,Server,simple,Servers,Default Category,base,667,,,,,Dual,4,2.9GHz,2015-01-28 21:38:29,,,,,666.0,"<p><span style=""font-size: medium;"">The Dell&trade; PowerEdge&trade; R900 provides performance and reliability in a scalable 4U, four-socket server allowing large workload consolidation or max virtualization machine density.</span></p>",Optical,No,,Generation 10,,0,146GB,2,"3.5""",SAS,/p/o/poweredge-r900.jpg,PowerEdge R900,Dell,,Buy your PowerEdge R900 today or call us to configure one for your needs. Full warranty and thoroughly tested before shipping to you.,,Refurbished PowerEdge R900 Servers,,,Use config,Use config,PowerEdge R900,,,Block after Info Column,,,,Redundant,667.0000,Intel,Yes,32GB,DDR2,0,,Rack - 4U+,Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>,/p/o/poweredge-r900.jpg,PowerEdge R900,,,,1,2,/p/o/poweredge-r900.jpg,PowerEdge R900,2015-02-24 19:33:08,poweredge-r900-1,poweredge-r900-1,4,1 Year,45.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/o/poweredge-r900.jpg,PowerEdge R900,1,0
,,,,Servers/Dell Servers,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Servers/Dell Servers/Dell 4U+ Racks,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-r210-1,,Server,simple,Servers,Default Category,base,359,,,,,Quad,1,2.66GHz,2015-01-28 21:38:30,,,,,358.0,"<div id=""product-full-descript""><p>The ultra-compact, one-socket Dell&trade; PowerEdge&trade; R210 is a great first rack server for the small business or as a specialized application server for larger corporations. &nbsp;Items marked with a * are available for upgrade directly on our site, if you require other upgrades please use the Request a Quote button or Call Us Toll-Free at 1(888)413-8900.</p></div>",Optical,No,,Generation 11,,0,500GB,2,"3.5""",SATA,/p/o/poweredge-r210.jpg,,Dell,,Buy your PowerEdge R210 today or call us to configure one for your needs. Full warranty and thoroughly tested before shipping to you.,,Refurbished PowerEdge R210 Servers,,,Use config,Use config,PowerEdge R210,,,Block after Info Column,,,,Single,359.0000,Intel,None,8GB,DDR3,0,,Rack - 1U,Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>,/p/o/poweredge-r210.jpg,,,,,1,2,/p/o/poweredge-r210.jpg,,2015-02-24 19:04:34,poweredge-r210-1,poweredge-r210-1,4,1 Year,45.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/o/poweredge-r210.jpg,PowerEdge R210,1,0
,,,,Servers/Dell Servers,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Servers/Dell Servers/Dell 1U Racks,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-r410-1,,Server,simple,Servers,Default Category,base,850,,,,,Quad,2,2.26GHz,2015-01-28 21:38:30,,,,,849.0,"<div id=""product-full-descript""><p>The Dell™ PowerEdge™ R410 is a compact, 2 socket 1U rack server with Intel® Xeon® quad core 5500 or hexa core 5600 series processors, DDR3 RAM and up to four hard drives (3.5"" or 2.5""). The Quick-release rack latching and logical placement of interface ports allows for easy installation and redeployment of the server. The R410 is a high performance server at a great price.   Items marked with a * are available for upgrade directly on our site, if you require other upgrades please use the Request a Quote button or Call Us Toll-Free at 1(888)413-8900.</p></div>",Optical,No,,Generation 11,,0,146GB,2,"3.5""",SATA,/p/o/poweredge-r410.jpg,,Dell,,Buy your PowerEdge R410 today or call us to configure one for your needs. Full warranty and thoroughly tested before shipping to you.,,Refurbished PowerEdge R410 Servers,,,Use config,Use config,PowerEdge R410,,,Block after Info Column,,,,Single,850.0000,Intel,Yes,16GB,DDR3,0,,Rack - 2U,Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>,/p/o/poweredge-r410.jpg,,,,,1,2,/p/o/poweredge-r410.jpg,,2015-02-24 19:04:35,poweredge-r410-1,poweredge-r410-1,4,1 Year,45.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/o/poweredge-r410.jpg,PowerEdge R410,1,0
,,,,Servers/Dell Servers,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Servers/Dell Servers/Dell 2U Racks,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-r415-1,,Server,simple,Servers,Default Category,base,1450,,,,,Quad,2,2.6GHz,2015-01-28 21:38:30,,,,,1449.0,"<div id=""product-full-descript""><p>The PowerEdge R415 is built with AMD Opteron™ processors for remarkable price and performance.  The R415 features hot-swap hard drives and redundant power supplies to provide for better business data protection. In addition, the R415  features advanced systems management capabilities with an optional interactive LCD screen for easy system monitoring. Features like these help small to mid-sized businesses meet their needs as well as address many data center demands with superior stability, efficiency and long-term business value.   Items marked with a * are available for upgrade directly on our site, if you require other upgrades please use the Request a Quote button or Call Us Toll-Free at 1(888)413-8900.</p></div>",Optical,No,,Generation 11,,0,2TB,2,"3.5""",SATA,/p/o/poweredge-r415.jpg,,Dell,,Buy your PowerEdge R415 today or call us to configure one for your needs. Full warranty and thoroughly tested before shipping to you.,,Refurbished PowerEdge R415 Servers,,,Use config,Use config,PowerEdge R415,,,Block after Info Column,,,,Single,1450.0000,AMD,Yes,16GB,DDR3,0,,Rack - 1U,Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>,/p/o/poweredge-r415.jpg,,,,,1,2,/p/o/poweredge-r415.jpg,,2015-02-24 19:04:35,poweredge-r415-1,poweredge-r415-1,4,3 Year,45.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/o/poweredge-r415.jpg,PowerEdge R415,1,0
,,,,Servers/Dell Servers,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Servers/Dell Servers/Dell 1U Racks,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-r510-8x-3.5-1,,Server,simple,Servers,Default Category,base,1885,,,,,Quad,2,2.26GHz,2015-01-28 21:38:30,,,,,1884.0,<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>,Optical,No,,Generation 11,,0,146GB,4,"3.5""",SATA,/p/o/poweredge-r510-8x-3.5.jpg,,Dell,,"Buy your PowerEdge R510 8x 3.5"" today or call us to configure one for your needs. Full warranty and thoroughly tested before shipping to you.",,"Refurbished PowerEdge R510 8x 3.5"" Servers",,,Use config,Use config,"PowerEdge R510 8x 3.5""",,,Block after Info Column,,,,Redundant,1885.0000,Intel,Yes,32GB,DDR3,0,,Rack - 2U,Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>,/p/o/poweredge-r510-8x-3.5.jpg,,,,,1,2,/p/o/poweredge-r510-8x-3.5.jpg,,2015-02-24 19:04:35,poweredge-r510-8x-3-5-1,poweredge-r510-8x-3-5-1,4,3 Year,45.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/o/poweredge-r510-8x-3.5.jpg,"PowerEdge R510 8x 3.5""",1,0
,,,,Servers/Dell Servers,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Servers/Dell Servers/Dell 2U Racks,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-r515-12-x-3.5-chassis-1,,Server,simple,Servers,Default Category,base,2355,,,,,Six,2,2.3GHz,2015-01-28 21:38:30,,,,,2354.0,"<div id=""product-full-descript""><p>The Dell™ PowerEdge™ R515 is a 2U Rack Server offers outstanding price for performance with AMD Opteron™ processors and enterprise-class features, including advanced systems management capabilities, an interactive LCD screen (8 hard drive model) as well as hot-swap hard drives and redundant power supplies for additional business data protection. Items marked with a * are available for upgrade directly on our site, if you require other upgrades please use the Request a Quote button or Call Us Toll-Free at 1(888)413-8900.</p></div>",Optical,No,,Generation 11,,0,500GB,2,"3.5""",SATA,/p/o/poweredge-r515-12-x-3.5-chassis.jpg,,Dell,,"Buy your PowerEdge R515 - 12 x 3.5"" Chassis today or call us to configure one for your needs. Full warranty and thoroughly tested before shipping to you.",,"Refurbished PowerEdge R515 - 12 x 3.5"" Chassis Servers",,,Use config,Use config,"PowerEdge R515 - 12 x 3.5"" Chassis",,,Block after Info Column,,,,Redundant,2355.0000,AMD,Yes,32GB,DDR3,0,,Rack - 2U,Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>,/p/o/poweredge-r515-12-x-3.5-chassis.jpg,,,,,1,2,/p/o/poweredge-r515-12-x-3.5-chassis.jpg,,2015-02-24 19:04:35,poweredge-r515-12-x-3-5-chassis-1,poweredge-r515-12-x-3-5-chassis-1,4,3 Year,45.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/o/poweredge-r515-12-x-3.5-chassis.jpg,"PowerEdge R515 - 12 x 3.5"" Chassis",1,0
,,,,Servers/Dell Servers,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Servers/Dell Servers/Dell 2U Racks,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-r610-1,,Server,simple,Servers,Default Category,base,755,,,,,Quad,2,2.26GHz,2015-01-28 21:38:30,,,,,754.0,"<div id=""product-full-descript""><p>The Dell™ PowerEdge™ R610 offers simplified management, purposeful design, and energy efficiency combined in a rack server that can help you better manage your enterprise.  Items marked with a * are available for upgrade directly on our site, if you require other upgrades please use the Request a Quote button or Call Us Toll-Free at 1(888)413-8900.</p></div>",Optical,No,,Generation 11,,0,146GB,2,"2.5""",SATA,/p/o/poweredge-r610.jpg,,Dell,,Buy your PowerEdge R610 today or call us to configure one for your needs. Full warranty and thoroughly tested before shipping to you.,,Refurbished PowerEdge R610 Servers,,,Use config,Use config,PowerEdge R610,,,Block after Info Column,,,,Single,755.0000,Intel,Yes,16GB,DDR3,0,,Rack - 1U,Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>,/p/o/poweredge-r610.jpg,,,,,1,2,/p/o/poweredge-r610.jpg,,2015-02-24 19:04:35,poweredge-r610-1,poweredge-r610-1,4,3 Year,45.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/o/poweredge-r610.jpg,PowerEdge R610,1,0
,,,,Servers/Dell Servers,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Servers/Dell Servers/Dell 1U Racks,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-r710-6-x-3.5-chassis-1,,Server,simple,Servers,Default Category,base,795,,,,,Quad,2,2.26GHz,2015-01-28 21:38:30,,,,,794.0,"<div id=""product-full-descript""><p>The Dell™ PowerEdge™ R710 is a 2U Rack Server designed to handle the technology needs required by todays business world. The PowerEdge™ R710 features enhanced virtualization capabilities, improved energy efficiency, and innovative system management tools helping improve your efficiency and lower TCO. Utilizing Intel® Xeon® 5500 and 5600 series processors, up to 192GB of RAM, and up to eight 2.5"" or six 3.5"" SAS or SATA hard drives, the Dell™ PowerEdge™ R710 is the perfect server for your business.  Items marked with a * are available for upgrade directly on our site, if you require other upgrades please use the Request a Quote button or Call Us Toll-Free at 1(888)413-8900.</p></div>",Optical,Yes,,Generation 11,,0,146GB,2,"3.5""",SAS,/p/o/poweredge-r710-6-x-3.5-chassis.jpg,,Dell,,"Buy your PowerEdge R710 - 6 x 3.5"" Chassis today or call us to configure one for your needs. Full warranty and thoroughly tested before shipping to you.",,"Refurbished PowerEdge R710 - 6 x 3.5"" Chassis Servers",,,Use config,Use config,"PowerEdge R710 - 6 x 3.5"" Chassis",,,Block after Info Column,,,,Single,795.0000,Intel,Yes,16GB,DDR3,0,,Rack - 2U,Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>,/p/o/poweredge-r710-6-x-3.5-chassis.jpg,,,,,1,2,/p/o/poweredge-r710-6-x-3.5-chassis.jpg,,2015-02-24 19:04:35,poweredge-r710-6-x-3-5-chassis-1,poweredge-r710-6-x-3-5-chassis-1,4,3 Year,45.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/o/poweredge-r710-6-x-3.5-chassis.jpg,"PowerEdge R710 - 6 x 3.5"" Chassis",1,0
,,,,Servers/Dell Servers,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Servers/Dell Servers/Dell 2U Racks,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
